freq,rx,tx,user,band
159.7,159.7,0.0,บริษัท อสมท จำกัด (มหาชน),VHF
159.7125,159.7125,159.7125,อยู่ระหว่างพิจารณาจัดสรรให้ ปภ (คท.12),VHF
159.725,159.725,164.725,กรมราชองครักษ์,VHF
159.7375,159.7375,164.7375,หน่วยราชการในพระองค์ ๙๐๔,VHF
159.75,159.75,164.75,กองทัพอากาศ,VHF
159.775,159.775,159.775,สำนักพระราชวัง,VHF
159.8,159.8,164.8,กองงานกิจการในพระองค์สมเด็จพระบรมโอรสาธิราชฯ สยามมกุฏราชกุมาร,VHF
159.825,159.825,159.825,สำนักพระราชวัง,VHF
159.85,159.85,167.1,กรมสื่อสารทหารเรือ,VHF
159.875,159.875,164.875,สำนักงานเลขาธิการคณะรัฐมนตรี,VHF
159.8875,159.8875,164.8875,หน่วยราชการในพระองค์ ๙๐๔,VHF
159.9,159.9,164.9,สำนักราชเลขาธิการ,VHF
159.925,159.925,164.925,ทหารสื่อสาร,VHF
159.95,159.95,164.95,บริษัท การบินไทย จำกัด,VHF
159.975,159.975,164.975,ทหารสื่อสาร,VHF
160.0,160.0,165.0,กองงานกิจการในพระองค์สมเด็จพระบรมโอรสาธิราชฯ สยามมกุฏราชกุมาร,VHF
160.025,160.025,165.825,กรมสื่อสารทหารเรือ,VHF
160.0375,160.0375,165.0375,หน่วยราชการในพระองค์ ๙๐๔,VHF
160.05,160.05,160.05,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.075,160.075,165.075,กรมสื่อสารทหารเรือ,VHF
160.1,160.1,165.1,สำนักงานราชเลขานุการในพระองค์สมเด็จพระบรมโอรสาธิราชฯ สยามมกุฏราชกุมาร,VHF
160.125,160.125,167.075,กรมสื่อสารทหารเรือ,VHF
160.15,160.15,0.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.175,160.175,167.15,กรมสื่อสารทหารเรือ,VHF
160.1875,160.1875,165.1875,หน่วยราชการในพระองค์ ๙๐๔,VHF
160.2,160.2,160.2,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.225,160.225,165.925,กรมสื่อสารทหารเรือ,VHF
160.25,160.25,160.25,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.275,160.275,165.275,จัดสรรทดแทนกรมการทหารสื่อสาร (ทบ.) คท. 11,VHF
160.3,160.3,160.3,สำนักพระราชวัง,VHF
160.325,160.325,165.325,จัดสรรทดแทนกรมการทหารสื่อสาร (ทบ.) คท. 11,VHF
160.3375,160.3375,165.3375,หน่วยราชการในพระองค์ ๙๐๔,VHF
160.35,160.35,165.35,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.375,160.375,0.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.4,160.4,0.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.425,160.425,165.425,จัดสรรทดแทนกรมการทหารสื่อสาร (ทบ.) คท. 11,VHF
160.45,160.45,165.45,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.475,160.475,165.475,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.4875,160.4875,165.4875,หน่วยราชการในพระองค์ ๙๐๔,VHF
160.5,160.5,160.5,กรมท่าอากาศยาน,VHF
160.525,160.525,165.95,ทหารสื่อสาร,VHF
160.55,160.55,165.55,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.575,160.575,165.575,ทหารสื่อสาร,VHF
160.6,160.6,160.975,กรมทรัพยากรทางทะเลและชายฝั่ง,VHF
160.625,160.625,156.025,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
160.65,160.65,160.65,ตำรวจ,VHF
160.675,160.675,156.075,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
160.7,160.7,160.7,ตำรวจ,VHF
160.75,160.75,160.75,ตำรวจ,VHF
160.775,160.775,156.175,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
160.8,160.8,160.8,ตำรวจ,VHF
160.825,160.825,0.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
160.85,160.85,160.85,ตำรวจ,VHF
160.875,160.875,156.275,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
160.9,160.9,ไม่มี,กองงานกิจการในพระองค์สมเด็จพระบรมโอรสาธิราชฯ สยามมกุฏราชกุมาร,VHF
160.95,160.95,156.35,กรมสื่อสารทหารเรือ,VHF
160.975,160.975,160.6,กรมทรัพยากรทางทะเลและชายฝั่ง,VHF
161.0,161.0,161.0,กองทัพอากาศ,VHF
161.0125,161.0125,161.0125,กองทัพอากาศ,VHF
161.025,161.025,161.025,กองทัพอากาศ,VHF
161.075,161.075,ไม่มี,สถาบันวิจัยจุฬาภรณ์,VHF
161.1,161.1,166.3,บริษัท ทีโอที จำกัด (มหาชน),VHF
161.125,161.125,161.125,การท่าเรือแห่งประเทศไทย,VHF
161.15,161.15,ไม่มี,กิจการสื่อสารมวลชน,VHF
161.175,161.175,ไม่มี,กิจการสื่อสารมวลชน,VHF
161.2,161.2,161.2,องค์การบริหารส่วนตำบลดาวเรือง(สระบุรี),VHF
161.225,161.225,161.225,เทศบาลเมืองมาบตาพุด (ระยอง),VHF
161.25,161.25,157.425,สำนักงานคณะกรรมการจัดระบบการจราจรทางบก,VHF
161.275,161.275,161.275,สำนักงานคณะกรรมการคุ้มครองผู้บริโภค,VHF
161.3,161.3,161.3,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
161.325,161.325,161.325,กรมท่าอากาศยาน,VHF
161.35,161.35,161.35,สำนักข่าวกรองแห่งชาติ,VHF
161.375,161.375,0.0,กรมการปกครอง,VHF
161.4,161.4,ไม่มี,บริษัท เอสโซ่ (ประเทศไทย) จำกัด,VHF
161.425,161.425,ไม่มี,ทหารสื่อสาร,VHF
161.45,161.45,161.45,กองทัพอากาศ,VHF
161.475,161.475,161.475,เทศบาลเมืองมาบตาพุด (ระยอง),VHF
161.5,161.5,161.5,การท่าเรือแห่งประเทศไทย,VHF
161.525,161.525,162.525,องค์การบริหารส่วนตำบลท่าก๊อ,VHF
161.55,161.55,156.95,บริษัท สตาร์ปิโตรเลียมรีไฟน์นิ่ง จำกัด,VHF
161.575,161.575,156.975,การนิคมอุตสาหกรรมแห่งประเทศไทย,VHF
161.6,161.6,0.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
161.625,161.625,161.625,บริษัท พีทีที แอลเอ็นจี จำกัด,VHF
161.65,161.65,157.05,กรมสื่อสารทหารเรือ,VHF
161.7,161.7,0.0,กรมการสื่อสารทหาร กองบัญชาการกองทัพไทย,VHF
161.725,161.725,157.125,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.75,161.75,157.15,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.775,161.775,157.175,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.8,161.8,157.2,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.85,161.85,157.25,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.875,161.875,157.275,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.9,161.9,157.3,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.95,161.95,157.35,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
161.975,161.975,162.025,กรมทรัพยากรทางทะเลและชายฝั่ง,VHF
162.025,162.025,161.975,กรมทรัพยากรทางทะเลและชายฝั่ง,VHF
162.05,162.05,161.475,กรมทรัพยากรทางทะเลและชายฝั่ง,VHF
162.075,162.075,ไม่มี,บริษัท ทีโอที จำกัด (มหาชน),VHF
162.1,162.1,ไม่มี,บริษัท สหกลเอนยิเนียร์ จำกัด,VHF
162.125,162.125,162.125,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.15,162.15,162.15,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.175,162.175,162.175,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.2,162.2,0.0,กรมการปกครอง,VHF
162.225,162.225,162.225,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.25,162.25,162.25,กองทัพอากาศ,VHF
162.275,162.275,162.275,ตำรวจ,VHF
162.2875,162.2875,162.2875,ตำรวจ,VHF
162.3,162.3,162.3,ตำรวจ,VHF
162.3125,162.3125,162.3125,ตำรวจ,VHF
162.325,162.325,162.325,ตำรวจ,VHF
162.35,162.35,ไม่มี,ตำรวจ,VHF
162.375,162.375,ไม่มี,ทหารสื่อสาร,VHF
162.4,162.4,ไม่มี,กรมราชองครักษ์,VHF
162.4125,162.4125,162.4125,อยู่ระหว่างพิจารณาจัดสรรให้ ปภ (คท.12),VHF
162.425,162.425,ไม่มี,ทหารสื่อสาร,VHF
162.45,162.45,ไม่มี,กรมราชองครักษ์,VHF
162.4625,162.4625,162.4625,อยู่ระหว่างพิจารณาจัดสรรให้ ปภ (คท.12),VHF
162.475,162.475,162.475,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.525,162.525,162.525,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.55,162.55,0.0,กรมการปกครอง,VHF
162.575,162.575,162.575,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.6,162.6,0.0,กรมการปกครอง,VHF
162.625,162.625,172.625,การรถไฟแห่งประเทศไทย,VHF
162.65,162.65,162.65,เทศบาลตำบลท่าข้าวเปลือก,VHF
162.675,162.675,165.175,บริษัท กสท โทรคมนาคม จำกัด (มหาชน),VHF
